mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption
Skoda;Octavia;0.0;2020.0;C;150.0;front;automatic;turbocharging;1.4;250.0;223.0;9.0;5.5
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;227.0;8.1;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;227.0;8.1;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;227.0;8.1;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;227.0;8.1;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;227.0;8.1;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;automatic;turbocharging;1.4;250.0;223.0;9.0;5.5
Skoda;Octavia;0.0;2020.0;C;150.0;front;automatic;turbocharging;1.4;250.0;223.0;9.0;5.5
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;227.0;8.1;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;227.0;8.1;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;automatic;turbocharging;1.4;250.0;223.0;9.0;5.5
Skoda;Octavia;0.0;2020.0;C;150.0;front;automatic;turbocharging;1.4;250.0;223.0;9.0;5.5
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Logan;57099.0;2018.0;B;102.0;front;automatic;no;1.6;145.0;171.0;11.7;8.4
Renault;Logan;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;177.0;10.7;6.6
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Logan;20000.0;2019.0;B;102.0;front;automatic;no;1.6;145.0;171.0;11.7;8.4
Renault;Logan;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;177.0;10.7;6.6
Renault;Logan;1300.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;177.0;10.7;6.6
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Logan;35462.0;2019.0;B;102.0;front;automatic;no;1.6;145.0;171.0;11.7;8.4
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Logan;0.0;2020.0;B;113.0;front;variator;no;1.6;152.0;170.0;12.1;6.7
Renault;Logan;35830.0;2019.0;B;113.0;front;variator;no;1.6;152.0;170.0;12.1;6.7
Renault;Logan;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;160.0;13.9;7.4
Renault;Logan;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;172.0;11.0;6.8
Renault;Logan;1573.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;160.0;13.9;7.4
Renault;Logan;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;172.0;11.0;6.8
Renault;Logan;1361.0;2019.0;B;113.0;front;variator;no;1.6;152.0;170.0;12.1;6.7
Renault;Logan;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;172.0;11.0;6.8
Renault;Logan;0.0;2020.0;B;102.0;front;automatic;no;1.6;145.0;165.0;12.0;8.3
Renault;Logan;30459.0;2019.0;B;102.0;front;automatic;no;1.6;145.0;165.0;12.0;8.3
Renault;Logan;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;172.0;11.0;6.8
Renault;Logan;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;172.0;11.0;6.8
Renault;Logan;0.0;2020.0;B;113.0;front;variator;no;1.6;152.0;170.0;12.1;6.7
Renault;Sandero;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Sandero;8510.0;2019.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Sandero;0.0;2020.0;B;113.0;front;mechanics;no;1.6;152.0;177.0;10.7;6.6
Renault;Sandero;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Sandero;32426.0;2018.0;B;102.0;front;automatic;no;1.6;145.0;171.0;11.9;8.6
Renault;Sandero;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Sandero;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Sandero;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Sandero;14666.0;2019.0;B;102.0;front;automatic;no;1.6;145.0;171.0;11.9;8.6
Renault;Sandero;25000.0;2018.0;B;102.0;front;automatic;no;1.6;145.0;171.0;11.9;8.6
Renault;Sandero;0.0;2020.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
Renault;Sandero;39000.0;2019.0;B;82.0;front;mechanics;no;1.6;134.0;163.0;13.9;7.1
BMW;7 series;0.0;2020.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;0.0;2020.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;4330.0;2020.0;F;609.0;full;automatic;turbocharging;6.6;850.0;250.0;3.8;13.0
BMW;7 series;0.0;2020.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;16638.0;2019.0;F;320.0;full;automatic;turbocharging;3.0;680.0;250.0;5.4;6.0
BMW;7 series;0.0;2020.0;F;609.0;full;automatic;turbocharging;6.6;850.0;250.0;3.8;13.0
BMW;7 series;46285.0;2019.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;20474.0;2019.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;0.0;2020.0;F;530.0;full;automatic;turbocharging;4.4;750.0;250.0;4.1;9.6
BMW;7 series;66230.0;2019.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;0.0;2020.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;1802.0;2019.0;F;609.0;full;automatic;turbocharging;6.6;850.0;250.0;3.8;13.0
BMW;7 series;0.0;2020.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;0.0;2020.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
BMW;7 series;1275.0;2019.0;F;249.0;full;automatic;turbocharging;3.0;620.0;250.0;5.9;6.2
Skoda;Octavia;142479.0;2017.0;C;180.0;front;robot;turbocharging;1.8;250.0;231.0;7.4;5.8
Skoda;Octavia;25000.0;2019.0;C;150.0;front;robot;turbocharging;1.4;250.0;219.0;8.2;4.9
Skoda;Octavia;24785.0;2020.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Skoda;Octavia;2820.0;2019.0;C;180.0;front;robot;turbocharging;1.8;250.0;231.0;7.4;5.8
Skoda;Octavia;55312.0;2017.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Skoda;Octavia;55958.0;2017.0;C;180.0;front;robot;turbocharging;1.8;250.0;231.0;7.4;5.8
Skoda;Octavia;0.0;2020.0;C;150.0;front;mechanics;turbocharging;1.4;250.0;219.0;8.1;5.2
Skoda;Octavia;1000.0;2020.0;C;180.0;front;robot;turbocharging;1.8;250.0;231.0;7.4;5.8
Skoda;Octavia;59537.0;2018.0;C;180.0;front;robot;turbocharging;1.8;250.0;231.0;7.4;5.8
Skoda;Octavia;30252.0;2017.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Skoda;Octavia;39650.0;2018.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Skoda;Octavia;45016.0;2018.0;C;150.0;front;robot;turbocharging;1.4;250.0;219.0;8.2;4.9
Skoda;Octavia;0.0;2020.0;C;150.0;front;robot;turbocharging;1.4;250.0;219.0;8.2;4.9
Skoda;Octavia;100000.0;2019.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Skoda;Octavia;2800.0;2020.0;C;150.0;front;robot;turbocharging;1.4;250.0;219.0;8.2;4.9
Skoda;Octavia;58000.0;2018.0;C;180.0;front;robot;turbocharging;1.8;250.0;231.0;7.4;5.8
Skoda;Octavia;115892.0;2018.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Skoda;Octavia;108000.0;2018.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Skoda;Octavia;4200.0;2020.0;C;110.0;front;automatic;no;1.6;155.0;188.0;12.2;6.7
Mercedes-Benz;AMG GT;6235.0;2017.0;S;557.0;rear;robot;turbocharging;4.0;680.0;316.0;3.7;11.4
Mercedes-Benz;AMG GT;0.0;2020.0;S;557.0;rear;robot;turbocharging;4.0;680.0;316.0;3.7;11.4
Mercedes-Benz;AMG GT;0.0;2020.0;S;522.0;rear;robot;turbocharging;4.0;670.0;308.0;3.8;11.5
Audi;A8;45084.0;2018.0;;340.0;full;automatic;turbocharging;3.0;500.0;250.0;5.6;8.0
Audi;A8;0.0;2020.0;;340.0;full;automatic;turbocharging;3.0;500.0;250.0;5.6;8.0
Audi;A8;0.0;2020.0;;249.0;full;automatic;turbocharging;3.0;600.0;250.0;6.5;7.3
Audi;A8;0.0;2020.0;;340.0;full;automatic;turbocharging;3.0;500.0;250.0;5.6;8.0
Audi;A8;60785.0;2018.0;;340.0;full;automatic;turbocharging;3.0;500.0;250.0;5.6;8.0
Volkswagen;Passat;8000.0;2019.0;D;150.0;front;robot;turbocharging;1.5;250.0;220.0;8.7;5.3
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;190.0;front;robot;turbocharging;2.0;320.0;238.0;7.5;6.3
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
Volkswagen;Passat;0.0;2020.0;D;150.0;front;robot;turbocharging;1.4;250.0;216.0;8.9;5.8
BMW;M8;16000.0;2020.0;S;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.2;10.6
BMW;M8;0.0;2020.0;S;600.0;full;automatic;turbocharging;4.4;750.0;250.0;3.3;10.6
BMW;M8;0.0;2020.0;S;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.2;10.6
Volkswagen;Tiguan;0.0;2020.0;J;125.0;front;mechanics;turbocharging;1.4;200.0;190.0;10.5;6.5
Volkswagen;Tiguan;0.0;2020.0;J;125.0;front;mechanics;turbocharging;1.4;200.0;190.0;10.5;6.5
Volkswagen;Tiguan;48500.0;2018.0;J;180.0;full;robot;turbocharging;2.0;320.0;208.0;7.7;8.0
Volkswagen;Tiguan;0.0;2020.0;J;150.0;front;robot;turbocharging;1.4;250.0;198.0;9.2;0.0
Volkswagen;Tiguan;73000.0;2017.0;J;150.0;full;robot;turbocharging;2.0;340.0;200.0;9.3;6.1
Volkswagen;Tiguan;98000.0;2018.0;J;150.0;full;robot;turbocharging;2.0;340.0;200.0;9.3;6.1
Volkswagen;Tiguan;12189.0;2018.0;J;180.0;full;robot;turbocharging;2.0;320.0;208.0;7.7;8.0
Volkswagen;Tiguan;0.0;2020.0;J;150.0;front;robot;turbocharging;1.4;250.0;198.0;9.2;0.0
Volkswagen;Tiguan;26500.0;2018.0;J;125.0;front;robot;turbocharging;1.4;200.0;190.0;10.5;6.8
Volkswagen;Tiguan;82000.0;2017.0;J;125.0;front;robot;turbocharging;1.4;200.0;190.0;10.5;6.8
Volkswagen;Tiguan;8000.0;2019.0;J;220.0;full;robot;turbocharging;2.0;350.0;220.0;6.5;8.4
Volkswagen;Tiguan;0.0;2020.0;J;150.0;front;robot;turbocharging;1.4;250.0;198.0;9.2;0.0
Volkswagen;Tiguan;25000.0;2019.0;J;220.0;full;robot;turbocharging;2.0;350.0;220.0;6.5;8.4
Volkswagen;Tiguan;60000.0;2018.0;J;180.0;full;robot;turbocharging;2.0;320.0;208.0;7.7;8.0
Volkswagen;Tiguan;0.0;2020.0;J;150.0;front;robot;turbocharging;1.4;250.0;198.0;9.2;0.0
Volkswagen;Tiguan;68263.0;2017.0;J;150.0;front;robot;turbocharging;1.4;250.0;198.0;9.2;0.0
Mercedes-Benz;C-Class;17693.0;2019.0;D;184.0;full;automatic;turbocharging;1.5;280.0;234.0;8.4;7.0
Mercedes-Benz;C-Class;55970.0;2019.0;D;184.0;full;automatic;turbocharging;1.5;280.0;234.0;8.4;7.0
Mercedes-Benz;C-Class;7512.0;2018.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;226.0;8.5;6.7
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;226.0;8.5;6.7
Mercedes-Benz;C-Class;24187.0;2018.0;D;184.0;rear;automatic;turbocharging;1.5;280.0;239.0;7.9;6.5
Mercedes-Benz;C-Class;19200.0;2019.0;D;204.0;full;automatic;turbocharging;2.0;0.0;241.0;7.3;7.4
Mercedes-Benz;C-Class;0.0;2020.0;D;184.0;full;automatic;turbocharging;1.5;280.0;234.0;8.4;7.0
Mercedes-Benz;C-Class;16046.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;226.0;8.5;6.7
Mercedes-Benz;C-Class;0.0;2020.0;D;204.0;full;automatic;turbocharging;2.0;0.0;241.0;7.3;7.4
Mercedes-Benz;C-Class;38296.0;2018.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;226.0;8.5;6.7
Mercedes-Benz;C-Class;5500.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;226.0;8.5;6.7
Mercedes-Benz;C-Class;22000.0;2018.0;D;184.0;full;automatic;turbocharging;1.5;280.0;234.0;8.4;7.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.5;250.0;197.15641361256542;10.423527447894207;0.0
Mercedes-Benz;C-Class;18153.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;226.0;8.5;6.7
Mercedes-Benz;C-Class;0.0;2020.0;D;204.0;full;automatic;turbocharging;2.0;0.0;241.0;7.3;7.4
BMW;X5 M;198.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;70.0;2020.0;J;600.0;full;automatic;turbocharging;4.4;750.0;250.0;3.9;13.0
BMW;X5 M;480.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;600.0;full;automatic;turbocharging;4.4;750.0;250.0;3.9;13.0
BMW;X5 M;0.0;2020.0;J;600.0;full;automatic;turbocharging;4.4;750.0;250.0;3.9;13.0
BMW;X5 M;0.0;2020.0;J;600.0;full;automatic;turbocharging;4.4;750.0;250.0;3.9;13.0
BMW;X5 M;495.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;600.0;full;automatic;turbocharging;4.4;750.0;250.0;3.9;13.0
BMW;X5 M;0.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X5 M;0.0;2020.0;J;625.0;full;automatic;turbocharging;4.4;750.0;250.0;3.8;13.0
BMW;X7;36111.0;2019.0;J;249.0;full;automatic;turbocharging;3.0;620.0;227.0;7.0;7.3
BMW;X7;0.0;2020.0;J;249.0;full;automatic;turbocharging;3.0;620.0;227.0;7.0;7.3
BMW;X7;0.0;2020.0;J;249.0;full;automatic;turbocharging;3.0;620.0;227.0;7.0;7.3
BMW;X7;55000.0;2019.0;J;400.0;full;automatic;turbocharging;3.0;760.0;250.0;5.4;7.5
BMW;X7;0.0;2020.0;J;249.0;full;automatic;turbocharging;3.0;620.0;227.0;7.0;7.3
BMW;X7;0.0;2020.0;J;530.0;full;automatic;turbocharging;4.4;750.0;250.0;4.7;11.1
BMW;X7;14652.0;2019.0;J;340.0;full;automatic;turbocharging;3.0;450.0;245.0;6.1;9.5
BMW;X7;0.0;2020.0;J;400.0;full;automatic;turbocharging;3.0;760.0;250.0;5.4;7.5
BMW;X7;0.0;2020.0;J;340.0;full;automatic;turbocharging;3.0;450.0;245.0;6.1;9.5
BMW;X7;0.0;2020.0;J;340.0;full;automatic;turbocharging;3.0;450.0;245.0;6.1;9.5
BMW;X7;23.0;2020.0;J;340.0;full;automatic;turbocharging;3.0;450.0;245.0;6.1;9.5
BMW;X7;0.0;2020.0;J;249.0;full;automatic;turbocharging;3.0;620.0;227.0;7.0;7.3
BMW;X7;0.0;2020.0;J;530.0;full;automatic;turbocharging;4.4;750.0;250.0;4.7;11.1
BMW;X7;0.0;2020.0;J;340.0;full;automatic;turbocharging;3.0;700.0;245.0;6.1;6.6
BMW;X7;28395.0;2019.0;J;249.0;full;automatic;turbocharging;3.0;620.0;227.0;7.0;7.3
BMW;X7;0.0;2020.0;J;249.0;full;automatic;turbocharging;3.0;620.0;227.0;7.0;7.3
Haval;H9;0.0;2020.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Haval;H9;54872.0;2018.0;J;245.0;full;automatic;turbocharging;2.0;350.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;350.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;350.0;180.0;12.4;0.0
Haval;H9;50800.0;2017.0;J;245.0;full;automatic;turbocharging;2.0;350.0;180.0;12.4;0.0
Haval;H9;92500.0;2018.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;350.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;350.0;180.0;12.4;0.0
Haval;H9;54500.0;2017.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;350.0;180.0;12.4;0.0
Haval;H9;62500.0;2018.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Haval;H9;0.0;2020.0;J;190.0;full;automatic;turbocharging;2.0;420.0;180.0;12.4;0.0
Suzuki;SX4;0.0;2020.0;J;117.0;front;automatic;no;1.6;151.0;170.0;12.4;6.0
Suzuki;SX4;16805.0;2019.0;J;117.0;front;automatic;no;1.6;151.0;170.0;12.4;6.0
Suzuki;SX4;0.0;2020.0;J;140.0;full;automatic;turbocharging;1.4;220.0;200.0;10.2;6.2
Suzuki;SX4;0.0;2020.0;J;117.0;full;automatic;no;1.6;151.0;165.0;13.5;6.3
Suzuki;SX4;21867.0;2017.0;J;117.0;front;automatic;no;1.6;151.0;170.0;12.4;6.0
Suzuki;SX4;0.0;2020.0;J;117.0;full;automatic;no;1.6;151.0;165.0;13.5;6.3
Suzuki;SX4;25000.0;2019.0;J;117.0;front;automatic;no;1.6;151.0;170.0;12.4;6.0
Suzuki;SX4;0.0;2020.0;J;140.0;full;automatic;turbocharging;1.4;220.0;200.0;10.2;6.2
Suzuki;SX4;17811.0;2019.0;J;117.0;full;automatic;no;1.6;151.0;165.0;13.5;6.3
Suzuki;SX4;0.0;2020.0;J;140.0;full;automatic;turbocharging;1.4;220.0;200.0;10.2;6.2
Suzuki;SX4;0.0;2020.0;J;140.0;full;automatic;turbocharging;1.4;220.0;200.0;10.2;6.2
Suzuki;SX4;18272.0;2019.0;J;140.0;front;automatic;turbocharging;1.4;220.0;200.0;9.5;5.9
Suzuki;SX4;0.0;2020.0;J;140.0;full;automatic;turbocharging;1.4;220.0;200.0;10.2;6.2
Citroen;C5 Aircross;18700.0;2018.0;J;178.0;front;automatic;turbocharging;2.0;400.0;211.0;8.6;4.9
Citroen;C5 Aircross;0.0;2020.0;J;178.0;front;automatic;turbocharging;2.0;400.0;211.0;8.6;4.9
Citroen;C5 Aircross;0.0;2020.0;J;178.0;front;automatic;turbocharging;2.0;400.0;211.0;8.6;4.9
Citroen;C5 Aircross;19.0;2019.0;J;178.0;front;automatic;turbocharging;2.0;400.0;211.0;8.6;4.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;178.0;front;automatic;turbocharging;2.0;400.0;211.0;8.6;4.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;178.0;front;automatic;turbocharging;2.0;400.0;211.0;8.6;4.9
Citroen;C5 Aircross;50147.0;2019.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Citroen;C5 Aircross;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;198.0;9.1;7.9
Peugeot;Traveller;0.0;2020.0;M;150.0;front;mechanics;turbocharging;2.0;370.0;184.0;12.4;6.0
Peugeot;Traveller;0.0;2020.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;13047.0;2020.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;85000.0;2018.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;0.0;2020.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;0.0;2020.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;26962.0;2019.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;129288.0;2018.0;M;95.0;front;mechanics;turbocharging;1.6;210.0;145.0;15.9;5.6
Peugeot;Traveller;0.0;2020.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;0.0;2020.0;M;150.0;front;mechanics;turbocharging;2.0;370.0;184.0;12.4;6.0
Peugeot;Traveller;0.0;2020.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;100500.0;2017.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;Traveller;0.0;2020.0;M;150.0;front;automatic;turbocharging;2.0;370.0;183.0;12.3;6.2
Peugeot;408;0.0;2020.0;C;114.0;front;mechanics;turbocharging;1.6;270.0;188.0;11.6;4.9
Peugeot;408;1656.0;2019.0;C;115.0;front;automatic;no;1.6;150.0;190.0;12.5;6.7
Peugeot;408;0.0;2020.0;C;115.0;front;automatic;no;1.6;150.0;190.0;12.5;6.7
Peugeot;408;0.0;2020.0;C;114.0;front;mechanics;turbocharging;1.6;270.0;188.0;11.6;4.9
Peugeot;408;0.0;2020.0;C;115.0;front;automatic;no;1.6;150.0;190.0;12.5;6.7
Peugeot;408;27000.0;2017.0;C;150.0;front;automatic;turbocharging;1.6;240.0;208.0;8.1;6.7
Peugeot;408;59656.0;2017.0;C;114.0;front;mechanics;turbocharging;1.6;270.0;188.0;11.6;4.9
Peugeot;408;0.0;2020.0;C;115.0;front;automatic;no;1.6;150.0;190.0;12.5;6.7
Peugeot;408;0.0;2020.0;C;115.0;front;automatic;no;1.6;150.0;190.0;12.5;6.7
Peugeot;408;0.0;2020.0;C;115.0;front;automatic;no;1.6;150.0;190.0;12.5;6.7
Peugeot;408;50760.0;2018.0;C;150.0;front;automatic;turbocharging;1.6;240.0;208.0;8.1;6.7
Peugeot;408;0.0;2020.0;C;114.0;front;mechanics;turbocharging;1.6;270.0;188.0;11.6;4.9
Peugeot;408;6.0;2019.0;C;150.0;front;automatic;turbocharging;1.6;240.0;208.0;8.1;6.7
Peugeot;408;0.0;2020.0;C;115.0;front;mechanics;no;1.6;150.0;189.0;10.9;7.1
Peugeot;408;0.0;2020.0;C;115.0;front;mechanics;no;1.6;150.0;189.0;10.9;7.1
Peugeot;3008;0.0;2020.0;J;150.0;front;automatic;turbocharging;2.0;370.0;200.0;9.6;4.8
Peugeot;3008;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;206.0;8.9;6.0
Peugeot;3008;40323.0;2018.0;J;150.0;front;automatic;turbocharging;1.6;240.0;206.0;8.9;6.0
Peugeot;3008;0.0;2020.0;J;150.0;front;automatic;turbocharging;2.0;370.0;200.0;9.6;4.8
Peugeot;3008;21519.0;2017.0;J;150.0;front;automatic;turbocharging;2.0;370.0;200.0;9.6;4.8
Peugeot;3008;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;206.0;8.9;6.0
Peugeot;3008;8609.0;2017.0;J;150.0;front;automatic;turbocharging;1.6;240.0;206.0;8.9;6.0
Peugeot;3008;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.6;240.0;206.0;8.9;6.0
