mark,Box,Drive_unit,Country,Color,Mileage,Year,Car_type,Model,Maximum_power,Maximum_speed,Consumption,Price
Mercedes-Benz,automatic,rear,German,brown,148578.0,2010.0,Sedan,E-Class,231.0,247.0,9.1,944444.0
Mercedes-Benz,automatic,rear,German,black,326139.0,2012.0,Sedan,E-Class,184.0,232.0,6.5,890000.0
Mercedes-Benz,automatic,rear,German,white,183383.0,2011.0,Sedan,E-Class,252.0,250.0,6.8,1128000.0
Mercedes-Benz,automatic,rear,German,white,128421.0,2012.0,Sedan,E-Class,184.0,232.0,6.5,1097000.0
Mercedes-Benz,automatic,rear,German,black,224336.0,2011.0,Sedan,E-Class,184.0,232.0,6.5,899000.0
Renault,automatic,front,France,blue,159000.0,2007.0,Sedan,Megane,115.0,194.0,7.7,268000.0
Renault,automatic,front,France,blue,112800.0,2007.0,Sedan,Megane,115.0,194.0,7.7,325000.0
Renault,mechanics,front,France,gray,137000.0,2007.0,Sedan,Megane,115.0,193.0,6.8,299000.0
Renault,mechanics,front,France,gray,132000.0,2008.0,Sedan,Megane,115.0,193.0,6.8,300000.0
Renault,automatic,front,France,gray,173657.0,2007.0,Sedan,Megane,115.0,194.0,7.7,255000.0
Renault,automatic,front,France,gray,165345.0,2007.0,Sedan,Megane,115.0,194.0,7.7,255000.0
Renault,mechanics,front,France,black,114000.0,2008.0,Sedan,Megane,115.0,193.0,6.8,370700.0
Renault,mechanics,front,France,beige,211561.0,2007.0,Sedan,Megane,115.0,193.0,6.8,349000.0
Renault,mechanics,front,France,green,184286.0,2006.0,Sedan,Megane,115.0,193.0,6.8,249999.0
Renault,mechanics,front,France,black,181000.0,2007.0,Sedan,Megane,115.0,193.0,6.8,269000.0
Renault,mechanics,front,France,gray,262663.0,2008.0,Sedan,Megane,115.0,193.0,6.8,265000.0
Renault,mechanics,front,France,gray,267831.0,2007.0,Sedan,Megane,115.0,193.0,6.8,230000.0
Renault,automatic,front,France,blue,160000.0,2006.0,Sedan,Megane,115.0,194.0,7.7,150000.0
Renault,automatic,front,France,blue,98000.0,2006.0,Sedan,Megane,115.0,194.0,7.7,250000.0
Renault,automatic,front,France,black,220000.0,2008.0,Sedan,Megane,115.0,194.0,7.7,249000.0
Lexus,automatic,full,Japan,brown,86000.0,2015.0,SUV,RX,277.0,200.0,10.6,2700000.0
Lexus,automatic,full,Japan,black,85720.0,2014.0,SUV,RX,277.0,200.0,10.6,1671000.0
Lexus,automatic,full,Japan,black,151371.0,2013.0,SUV,RX,277.0,200.0,10.6,1930000.0
Lexus,automatic,front,Japan,white,118278.0,2014.0,SUV,RX,188.0,200.0,9.8,1949000.0
Lexus,automatic,front,Japan,silver,117533.0,2014.0,SUV,RX,188.0,200.0,9.8,1906000.0
Lexus,automatic,full,Japan,white,107834.0,2012.0,SUV,RX,277.0,200.0,10.6,1776000.0
Lexus,automatic,front,Japan,white,87892.0,2013.0,SUV,RX,188.0,200.0,9.8,1897000.0
Lexus,automatic,front,Japan,brown,115000.0,2013.0,SUV,RX,188.0,200.0,9.8,1770000.0
Lexus,automatic,front,Japan,brown,79626.0,2013.0,SUV,RX,188.0,200.0,9.8,2129600.0
Lexus,automatic,front,Japan,gray,93196.0,2014.0,SUV,RX,188.0,200.0,9.8,1955000.0
Lexus,automatic,front,Japan,brown,77345.0,2013.0,SUV,RX,188.0,200.0,9.8,1897000.0
Lexus,automatic,front,Japan,white,119801.0,2012.0,SUV,RX,188.0,200.0,9.8,1655000.0
Lexus,automatic,front,Japan,white,95453.0,2014.0,SUV,RX,188.0,200.0,9.8,1518000.0
Lexus,automatic,full,Japan,red,76972.0,2015.0,SUV,RX,277.0,200.0,10.6,2138000.0
Lexus,automatic,full,Japan,brown,119835.0,2012.0,SUV,RX,277.0,200.0,10.6,1649000.0
Hyundai,mechanics,rear,South Korea,black,218000.0,2008.0,Minivan,H-1,170.0,183.0,8.5,770000.0
Hyundai,mechanics,rear,South Korea,white,137949.0,2012.0,Minivan,H-1,116.0,154.0,8.3,1035000.0
Hyundai,automatic,rear,South Korea,silver,122000.0,2012.0,Minivan,H-1,116.0,154.0,8.1,1029000.0
Hyundai,automatic,rear,South Korea,white,213024.0,2015.0,Minivan,H-1,170.0,180.0,8.5,1275000.0
Hyundai,automatic,rear,South Korea,gray,160678.0,2012.0,Minivan,H-1,170.0,180.0,8.5,1080000.0
Hyundai,automatic,rear,South Korea,white,145000.0,2010.0,Minivan,H-1,145.0,180.0,8.5,1065000.0
Hyundai,mechanics,rear,South Korea,gray,198500.0,2010.0,Minivan,H-1,170.0,183.0,8.5,948000.0
Hyundai,mechanics,rear,South Korea,black,320000.0,2011.0,Minivan,H-1,116.0,154.0,8.1,830000.0
Hyundai,automatic,rear,South Korea,white,192000.0,2010.0,Minivan,H-1,173.0,180.0,11.4,710000.0
Hyundai,automatic,rear,South Korea,silver,188210.0,2010.0,Minivan,H-1,173.0,180.0,11.4,950000.0
Hyundai,automatic,rear,South Korea,brown,223701.0,2015.0,Minivan,H-1,170.0,180.0,8.5,1259000.0
Hyundai,automatic,rear,South Korea,black,132500.0,2013.0,Minivan,H-1,170.0,180.0,8.5,1160000.0
Hyundai,automatic,rear,South Korea,black,96000.0,2012.0,Minivan,H-1,170.0,180.0,8.5,1300000.0
Hyundai,mechanics,rear,South Korea,silver,120000.0,2014.0,Minivan,H-1,116.0,154.0,8.3,1280000.0
Hyundai,automatic,rear,South Korea,gray,190000.0,2011.0,Minivan,H-1,145.0,180.0,8.5,945000.0
Opel,automatic,full,German,black,200000.0,2012.0,SUV,Antara,167.0,175.0,9.3,700000.0
Opel,mechanics,full,German,silver,123000.0,2014.0,SUV,Antara,163.0,188.0,6.6,814000.0
Opel,automatic,full,German,white,182000.0,2013.0,SUV,Antara,184.0,191.0,7.8,745000.0
Opel,automatic,full,German,white,176456.0,2013.0,SUV,Antara,184.0,191.0,7.8,799000.0
Opel,automatic,full,German,silver,117323.0,2014.0,SUV,Antara,184.0,191.0,7.8,847000.0
Opel,automatic,full,German,beige,107068.0,2013.0,SUV,Antara,184.0,191.0,7.8,949000.0
Opel,automatic,full,German,black,116648.0,2012.0,SUV,Antara,184.0,191.0,7.8,880000.0
Opel,automatic,full,German,white,140000.0,2014.0,SUV,Antara,167.0,175.0,9.3,770000.0
Opel,automatic,full,German,white,118000.0,2013.0,SUV,Antara,184.0,191.0,7.8,871000.0
Opel,automatic,full,German,gray,74000.0,2013.0,SUV,Antara,167.0,175.0,9.3,845000.0
Opel,automatic,full,German,white,113202.0,2013.0,SUV,Antara,167.0,175.0,9.3,905000.0
Opel,automatic,full,German,silver,123932.0,2013.0,SUV,Antara,167.0,175.0,9.3,900000.0
Opel,automatic,full,German,gray,153870.0,2014.0,SUV,Antara,167.0,175.0,9.3,857000.0
Opel,automatic,full,German,white,74520.0,2014.0,SUV,Antara,184.0,191.0,7.8,978000.0
Opel,automatic,full,German,black,143046.0,2012.0,SUV,Antara,249.0,198.0,10.9,780000.0
Opel,automatic,full,German,white,216175.0,2012.0,SUV,Antara,167.0,175.0,9.3,725000.0
Chevrolet,mechanics,front,USA,black,107000.0,2007.0,Sedan,Lanos,86.0,172.0,6.7,128000.0
Chevrolet,mechanics,front,USA,blue,150000.0,2006.0,Sedan,Lanos,86.0,172.0,6.7,80000.0
Chevrolet,mechanics,front,USA,magenta,55700.0,2008.0,Sedan,Lanos,86.0,172.0,6.7,160000.0
Chevrolet,mechanics,front,USA,blue,157000.0,2007.0,Sedan,Lanos,86.0,172.0,6.7,138000.0
Chevrolet,mechanics,front,USA,red,162904.0,2007.0,Sedan,Lanos,86.0,172.0,6.7,99000.0
Chevrolet,mechanics,front,USA,red,107655.0,2006.0,Sedan,Lanos,86.0,172.0,6.7,89000.0
Chevrolet,mechanics,front,USA,silver,130153.0,2006.0,Sedan,Lanos,86.0,172.0,6.7,99000.0
Chevrolet,mechanics,front,USA,red,125000.0,2008.0,Sedan,Lanos,86.0,172.0,6.7,138000.0
Chevrolet,mechanics,front,USA,red,257651.0,2008.0,Sedan,Lanos,86.0,172.0,6.7,95000.0
Chevrolet,mechanics,front,USA,black,185031.0,2008.0,Sedan,Lanos,86.0,172.0,6.7,100000.0
Chevrolet,mechanics,front,USA,black,110000.0,2008.0,Sedan,Lanos,86.0,172.0,6.7,138000.0
Chevrolet,mechanics,front,USA,green,132000.0,2007.0,Sedan,Lanos,86.0,172.0,6.7,159000.0
Chevrolet,mechanics,front,USA,gray,115000.0,2008.0,Sedan,Lanos,86.0,172.0,6.7,148000.0
Chevrolet,mechanics,front,USA,red,124600.0,2009.0,Sedan,Lanos,86.0,172.0,6.7,165000.0
Chevrolet,mechanics,front,USA,silver,128076.0,2006.0,Sedan,Lanos,86.0,172.0,6.7,57000.0
BMW,automatic,full,German,black,158000.0,2013.0,SUV,X5,245.0,210.0,7.4,2129000.0
Kia,automatic,front,South Korea,white,202700.0,2013.0,Hatchback,Rio,123.0,178.0,6.5,550000.0
Kia,automatic,front,South Korea,black,85500.0,2012.0,Hatchback,Rio,123.0,178.0,6.5,610000.0
Kia,mechanics,front,South Korea,brown,86600.0,2014.0,Hatchback,Rio,107.0,185.0,5.9,513000.0
Kia,automatic,front,South Korea,silver,65700.0,2013.0,Hatchback,Rio,123.0,178.0,6.5,585000.0
Kia,mechanics,front,South Korea,white,40329.0,2014.0,Hatchback,Rio,107.0,185.0,5.9,519000.0
Kia,mechanics,front,South Korea,light Blue,166556.0,2013.0,Hatchback,Rio,123.0,188.0,6.0,450000.0
Kia,automatic,front,South Korea,silver,92718.0,2013.0,Hatchback,Rio,123.0,178.0,6.5,605000.0
Kia,mechanics,front,South Korea,white,109651.0,2015.0,Hatchback,Rio,107.0,185.0,5.9,524000.0
Kia,automatic,front,South Korea,blue,109800.0,2013.0,Hatchback,Rio,123.0,178.0,6.5,549900.0
Kia,mechanics,front,South Korea,gray,105500.0,2012.0,Hatchback,Rio,123.0,188.0,6.0,530000.0
Kia,automatic,front,South Korea,red,284428.0,2013.0,Hatchback,Rio,123.0,178.0,6.5,435000.0
Kia,automatic,front,South Korea,gray,136000.0,2014.0,Hatchback,Rio,123.0,185.0,6.4,600000.0
Kia,automatic,front,South Korea,black,84511.0,2015.0,Hatchback,Rio,107.0,168.0,6.4,645000.0
Kia,mechanics,front,South Korea,red,90500.0,2013.0,Hatchback,Rio,107.0,185.0,5.9,520000.0
Kia,mechanics,front,South Korea,gray,53077.0,2014.0,Hatchback,Rio,107.0,185.0,5.9,535000.0
Honda,automatic,full,Japan,black,316440.0,2008.0,SUV,CR-V,166.0,190.0,9.5,797000.0
Honda,automatic,full,Japan,red,165000.0,2008.0,SUV,CR-V,166.0,190.0,9.5,850000.0
Honda,automatic,full,Japan,silver,137000.0,2008.0,SUV,CR-V,166.0,190.0,9.5,890000.0
Honda,automatic,full,Japan,black,145131.0,2008.0,SUV,CR-V,166.0,190.0,9.5,775000.0
Honda,automatic,full,Japan,blue,217424.0,2007.0,SUV,CR-V,150.0,177.0,8.2,877000.0
Honda,automatic,full,Japan,silver,120900.0,2008.0,SUV,CR-V,166.0,190.0,9.5,969000.0
Honda,automatic,full,Japan,red,203171.0,2009.0,SUV,CR-V,166.0,190.0,9.5,820000.0
Honda,automatic,full,Japan,silver,166854.0,2008.0,SUV,CR-V,150.0,177.0,8.2,799000.0
Honda,automatic,full,Japan,gray,261647.0,2008.0,SUV,CR-V,166.0,190.0,9.5,850000.0
Honda,automatic,full,Japan,silver,140000.0,2008.0,SUV,CR-V,150.0,177.0,8.2,905000.0
Honda,automatic,full,Japan,red,175000.0,2007.0,SUV,CR-V,166.0,190.0,9.5,650000.0
Honda,automatic,full,Japan,red,157000.0,2008.0,SUV,CR-V,150.0,177.0,8.2,725000.0
Honda,automatic,full,Japan,light Blue,72271.0,2008.0,SUV,CR-V,150.0,177.0,8.2,934000.0
Honda,automatic,full,Japan,blue,145000.0,2008.0,SUV,CR-V,166.0,190.0,9.5,895000.0
Honda,automatic,full,Japan,blue,227000.0,2008.0,SUV,CR-V,150.0,177.0,8.2,800000.0
Opel,mechanics,front,German,blue,48000.0,2014.0,Compact MPV,Meriva,100.0,177.0,6.0,629000.0
Opel,automatic,front,German,black,102865.0,2015.0,Compact MPV,Meriva,120.0,185.0,7.2,767000.0
Opel,mechanics,front,German,gray,37000.0,2015.0,Compact MPV,Meriva,100.0,177.0,6.0,550000.0
Opel,automatic,front,German,red,30284.0,2014.0,Compact MPV,Meriva,120.0,185.0,7.2,625000.0
Opel,automatic,front,German,black,130000.0,2014.0,Compact MPV,Meriva,120.0,185.0,7.2,520000.0
Opel,automatic,front,German,gray,95000.0,2014.0,Compact MPV,Meriva,120.0,185.0,7.2,650000.0
Volvo,automatic,full,Sweden,black,280000.0,2007.0,Station Wagon,XC70,238.0,215.0,11.2,760000.0
Volvo,automatic,full,Sweden,brown,136000.0,2012.0,Station Wagon,XC70,163.0,195.0,6.8,1299000.0
Volvo,automatic,full,Sweden,blue,224656.0,2011.0,Station Wagon,XC70,205.0,205.0,7.2,1026000.0
Volvo,automatic,full,Sweden,brown,180026.0,2012.0,Station Wagon,XC70,163.0,195.0,6.8,1380000.0
Volvo,automatic,front,Sweden,black,96000.0,2013.0,Station Wagon,XC70,163.0,200.0,6.4,1030000.0
Volvo,automatic,full,Sweden,beige,122000.0,2010.0,Station Wagon,XC70,205.0,205.0,7.2,990000.0
Volvo,automatic,full,Sweden,beige,200290.0,2012.0,Station Wagon,XC70,215.0,205.0,6.8,1065000.0
Volvo,automatic,full,Sweden,white,158300.0,2011.0,Station Wagon,XC70,163.0,195.0,6.8,1175000.0
Volvo,automatic,full,Sweden,silver,292054.0,2008.0,Station Wagon,XC70,238.0,215.0,11.2,845000.0
Volvo,automatic,full,Sweden,brown,89500.0,2012.0,Station Wagon,XC70,215.0,205.0,6.8,1710000.0
Volvo,automatic,full,Sweden,brown,141535.0,2012.0,Station Wagon,XC70,215.0,205.0,6.8,1366000.0
Volvo,automatic,full,Sweden,brown,160000.0,2011.0,Station Wagon,XC70,163.0,195.0,6.8,1255000.0
Volvo,automatic,full,Sweden,brown,177009.0,2011.0,Station Wagon,XC70,215.0,205.0,6.8,1279000.0
Volvo,automatic,full,Sweden,brown,117764.0,2007.0,Station Wagon,XC70,185.0,205.0,8.3,999000.0
Volvo,automatic,full,Sweden,silver,141048.0,2010.0,Station Wagon,XC70,205.0,205.0,7.2,1095000.0
Ford,automatic,front,USA,purple,169615.0,2011.0,Minivan,Galaxy,140.0,190.0,7.2,849000.0
Ford,mechanics,front,USA,yellow,190579.0,2014.0,Minivan,Galaxy,140.0,193.0,6.0,517000.0
Ford,automatic,front,USA,blue,147000.0,2011.0,Minivan,Galaxy,161.0,191.0,9.8,825000.0
Ford,automatic,front,USA,black,126000.0,2011.0,Minivan,Galaxy,140.0,190.0,7.2,830000.0
Ford,mechanics,front,USA,black,113000.0,2011.0,Minivan,Galaxy,145.0,194.0,8.2,600000.0
Ford,automatic,front,USA,black,101064.0,2011.0,Minivan,Galaxy,161.0,191.0,9.8,669000.0
Ford,automatic,front,USA,white,124000.0,2012.0,Minivan,Galaxy,140.0,190.0,7.2,850000.0
Ford,mechanics,front,USA,brown,216000.0,2010.0,Minivan,Galaxy,145.0,194.0,8.2,600000.0
Ford,robot,front,USA,brown,151000.0,2013.0,Minivan,Galaxy,199.0,218.0,8.1,1100000.0
Ford,mechanics,front,USA,yellow,221000.0,2014.0,Minivan,Galaxy,140.0,193.0,6.0,380000.0
Ford,automatic,front,USA,brown,240000.0,2012.0,Minivan,Galaxy,140.0,190.0,7.2,810000.0
Ford,automatic,front,USA,white,299000.0,2012.0,Minivan,Galaxy,161.0,191.0,9.8,530000.0
Ford,mechanics,front,USA,yellow,280000.0,2014.0,Minivan,Galaxy,140.0,193.0,6.0,460000.0
Ford,automatic,front,USA,brown,258000.0,2010.0,Minivan,Galaxy,140.0,190.0,7.2,785000.0
Lexus,automatic,rear,Japan,light Blue,89408.0,2009.0,Sedan,IS,208.0,227.0,9.1,998000.0
Lexus,automatic,rear,Japan,silver,171777.0,2009.0,Sedan,IS,208.0,227.0,9.1,985000.0
Lexus,automatic,rear,Japan,silver,106000.0,2008.0,Sedan,IS,208.0,227.0,9.1,980000.0
Lexus,automatic,rear,Japan,purple,180000.0,2008.0,Sedan,IS,208.0,227.0,9.1,850000.0
Lexus,automatic,rear,Japan,red,178000.0,2008.0,Sedan,IS,208.0,227.0,9.1,900000.0
Lexus,automatic,rear,Japan,white,263759.0,2010.0,Sedan,IS,208.0,227.0,9.1,900000.0
LADA (VAZ),mechanics,front,Russia,white,90000.0,2006.0,Hatchback,1111 Ока,0.0,197.15641361256544,0.0,70000.0
LADA (VAZ),mechanics,front,Russia,white,37450.0,2002.0,Hatchback,1111 Ока,0.0,197.15641361256544,0.0,50000.0
LADA (VAZ),mechanics,front,Russia,silver,74000.0,2014.0,Sedan,Granta,82.0,165.0,7.4,280000.0
LADA (VAZ),mechanics,front,Russia,white,119000.0,2016.0,Sedan,Granta,87.0,167.0,7.0,255000.0
LADA (VAZ),mechanics,front,Russia,brown,35000.0,2017.0,Sedan,Granta,87.0,167.0,7.0,358000.0
LADA (VAZ),mechanics,front,Russia,black,137000.0,2013.0,Sedan,Granta,87.0,167.0,7.0,229000.0
LADA (VAZ),robot,front,Russia,brown,35664.0,2017.0,Sedan,Granta,106.0,180.0,6.6,440000.0
LADA (VAZ),mechanics,front,Russia,gray,54000.0,2018.0,Sedan,Granta,87.0,167.0,7.0,405000.0
LADA (VAZ),mechanics,front,Russia,black,17000.0,2016.0,Sedan,Granta,87.0,167.0,7.0,325000.0
LADA (VAZ),mechanics,front,Russia,black,65000.0,2016.0,Sedan,Granta,87.0,167.0,7.0,305000.0
LADA (VAZ),mechanics,front,Russia,black,12000.0,2016.0,Sedan,Granta,87.0,167.0,7.0,365000.0
LADA (VAZ),mechanics,front,Russia,black,48000.0,2016.0,Sedan,Granta,87.0,167.0,7.0,319000.0
LADA (VAZ),mechanics,front,Russia,white,50705.0,2018.0,Sedan,Granta,87.0,167.0,7.0,345000.0
LADA (VAZ),mechanics,front,Russia,black,49850.0,2014.0,Sedan,Granta,106.0,183.0,6.7,335000.0
LADA (VAZ),mechanics,front,Russia,blue,36980.0,2018.0,Sedan,Granta,87.0,167.0,7.0,399000.0
LADA (VAZ),mechanics,front,Russia,blue,99894.0,2018.0,Sedan,Granta,87.0,167.0,7.0,330000.0
LADA (VAZ),mechanics,front,Russia,white,47800.0,2017.0,Sedan,Granta,87.0,167.0,7.0,300000.0
LADA (VAZ),mechanics,front,Russia,black,54000.0,2018.0,Sedan,Granta,87.0,167.0,7.0,370000.0
Kia,mechanics,front,South Korea,gray,59308.0,2011.0,Station Wagon,Ceed,125.0,192.0,6.2,550000.0
Kia,automatic,front,South Korea,red,144000.0,2010.0,Station Wagon,Ceed,122.0,187.0,6.6,550000.0
Kia,automatic,front,South Korea,black,100000.0,2012.0,Station Wagon,Ceed,125.0,187.0,6.8,690000.0
Kia,automatic,front,South Korea,black,162000.0,2010.0,Station Wagon,Ceed,122.0,187.0,6.6,539000.0
Kia,automatic,front,South Korea,gray,154000.0,2012.0,Station Wagon,Ceed,122.0,187.0,6.6,535000.0
Kia,automatic,front,South Korea,black,127458.0,2011.0,Station Wagon,Ceed,143.0,195.0,7.6,595000.0
Kia,automatic,front,South Korea,red,105800.0,2011.0,Station Wagon,Ceed,122.0,187.0,6.6,590000.0
Kia,automatic,front,South Korea,white,103000.0,2011.0,Station Wagon,Ceed,122.0,187.0,6.6,540000.0
Kia,mechanics,front,South Korea,gray,60156.0,2011.0,Station Wagon,Ceed,125.0,192.0,6.2,647000.0
Kia,mechanics,front,South Korea,black,279160.0,2010.0,Station Wagon,Ceed,122.0,192.0,6.2,499000.0
Kia,mechanics,front,South Korea,gray,123998.0,2010.0,Station Wagon,Ceed,122.0,192.0,6.2,560000.0
Kia,mechanics,front,South Korea,blue,141118.0,2010.0,Station Wagon,Ceed,122.0,192.0,6.2,560000.0
Kia,automatic,front,South Korea,gray,145000.0,2011.0,Station Wagon,Ceed,122.0,187.0,6.6,535000.0
Kia,mechanics,front,South Korea,silver,286202.0,2010.0,Station Wagon,Ceed,125.0,192.0,6.2,464750.0
Kia,mechanics,front,South Korea,gray,178442.0,2010.0,Station Wagon,Ceed,122.0,192.0,6.2,499000.0
Ford,automatic,full,USA,black,151000.0,2006.0,SUV,Maverick,203.0,188.0,11.6,399000.0
Ford,automatic,full,USA,black,208615.0,2004.0,SUV,Maverick,203.0,188.0,11.6,355000.0
Ford,automatic,full,USA,blue,156781.0,2004.0,SUV,Maverick,203.0,188.0,11.6,415000.0
Ford,mechanics,full,USA,gray,204258.0,2006.0,SUV,Maverick,150.0,171.0,0.0,390000.0
Ford,mechanics,full,USA,black,177000.0,2003.0,SUV,Maverick,124.0,166.0,9.8,325000.0
Ford,automatic,full,USA,black,228200.0,2006.0,SUV,Maverick,203.0,188.0,11.6,325000.0
Ford,automatic,full,USA,silver,240000.0,2007.0,SUV,Maverick,203.0,188.0,11.6,350000.0
Ford,automatic,full,USA,black,203600.0,2006.0,SUV,Maverick,203.0,188.0,11.6,390000.0
Ford,automatic,full,USA,silver,200000.0,2005.0,SUV,Maverick,203.0,188.0,11.6,365000.0
Ford,automatic,full,USA,silver,257000.0,2006.0,SUV,Maverick,203.0,188.0,11.6,535000.0
Ford,automatic,full,USA,black,190000.0,2005.0,SUV,Maverick,203.0,188.0,11.6,355000.0
Ford,automatic,full,USA,gray,232288.0,2003.0,SUV,Maverick,197.0,190.0,12.8,380000.0
Ford,automatic,full,USA,red,165800.0,2002.0,SUV,Maverick,197.0,190.0,12.8,360000.0
Ford,automatic,full,USA,silver,225148.0,2006.0,SUV,Maverick,203.0,188.0,11.6,369000.0
Ford,mechanics,full,USA,silver,223800.0,2005.0,SUV,Maverick,150.0,171.0,0.0,330000.0
Nissan,variator,front,Japan,white,181000.0,2013.0,Sedan,Teana,182.0,200.0,9.5,760000.0
Nissan,variator,front,Japan,black,130301.0,2011.0,Sedan,Teana,182.0,200.0,9.5,795000.0
Nissan,variator,front,Japan,black,283578.0,2013.0,Sedan,Teana,182.0,200.0,9.5,748000.0
Nissan,variator,full,Japan,black,62000.0,2013.0,Sedan,Teana,167.0,180.0,9.4,945000.0
Nissan,variator,full,Japan,brown,111000.0,2012.0,Sedan,Teana,167.0,180.0,9.4,809000.0
Nissan,variator,full,Japan,black,149990.0,2012.0,Sedan,Teana,167.0,180.0,9.4,787000.0
Nissan,variator,front,Japan,white,112601.0,2013.0,Sedan,Teana,182.0,200.0,9.5,778000.0
Nissan,variator,full,Japan,silver,120475.0,2011.0,Sedan,Teana,167.0,180.0,9.4,779000.0
Nissan,variator,front,Japan,white,123000.0,2013.0,Sedan,Teana,182.0,200.0,9.5,799000.0
Nissan,variator,front,Japan,silver,183600.0,2011.0,Sedan,Teana,182.0,200.0,9.5,715000.0
Nissan,variator,full,Japan,black,333818.0,2011.0,Sedan,Teana,167.0,180.0,9.4,549990.0
Nissan,variator,front,Japan,black,269894.0,2012.0,Sedan,Teana,182.0,200.0,9.5,610000.0
Nissan,variator,full,Japan,silver,95999.0,2012.0,Sedan,Teana,167.0,180.0,9.4,812000.0
Nissan,variator,front,Japan,black,116000.0,2011.0,Sedan,Teana,182.0,200.0,9.5,699000.0
Nissan,variator,front,Japan,black,174000.0,2012.0,Sedan,Teana,182.0,200.0,9.5,819000.0
Opel,automatic,full,German,white,25600.0,2012.0,SUV,Mokka,140.0,180.0,7.9,1050000.0
Opel,automatic,front,German,white,73000.0,2014.0,SUV,Mokka,140.0,190.0,6.7,749900.0
Opel,automatic,front,German,white,115500.0,2014.0,SUV,Mokka,140.0,190.0,6.7,820000.0
Opel,mechanics,front,German,brown,60018.0,2015.0,SUV,Mokka,140.0,180.0,7.1,799000.0
Opel,automatic,full,German,gray,53317.0,2013.0,SUV,Mokka,140.0,180.0,7.9,954000.0
Opel,automatic,full,German,black,78692.0,2012.0,SUV,Mokka,140.0,180.0,7.9,819000.0
Opel,automatic,full,German,black,93115.0,2013.0,SUV,Mokka,140.0,180.0,7.9,799000.0
Opel,automatic,full,German,white,108000.0,2012.0,SUV,Mokka,140.0,180.0,7.9,685000.0
Opel,automatic,full,German,blue,92000.0,2014.0,SUV,Mokka,140.0,180.0,7.9,798000.0
Opel,mechanics,front,German,white,44814.0,2013.0,SUV,Mokka,140.0,180.0,7.1,795000.0
Opel,automatic,full,German,brown,121343.0,2013.0,SUV,Mokka,140.0,180.0,7.9,805000.0
Opel,automatic,full,German,black,140000.0,2013.0,SUV,Mokka,140.0,180.0,7.9,835000.0
Opel,automatic,full,German,silver,67144.0,2014.0,SUV,Mokka,140.0,180.0,7.9,865000.0
Opel,automatic,front,German,black,80700.0,2015.0,SUV,Mokka,140.0,190.0,6.7,865000.0
Opel,automatic,full,German,silver,93000.0,2014.0,SUV,Mokka,140.0,180.0,7.9,845000.0
Mazda,automatic,front,Japan,white,137212.0,2010.0,Sedan,3,105.0,177.0,7.3,615000.0
Mazda,automatic,front,Japan,red,164000.0,2010.0,Sedan,3,105.0,177.0,7.3,649900.0
Mazda,automatic,front,Japan,gray,208000.0,2011.0,Sedan,3,105.0,177.0,7.3,619000.0
Mazda,mechanics,front,Japan,gray,145370.0,2011.0,Sedan,3,105.0,181.0,6.5,567000.0
Mazda,automatic,front,Japan,gray,156350.0,2011.0,Sedan,3,105.0,177.0,7.3,440000.0
Mazda,automatic,front,Japan,black,82000.0,2011.0,Sedan,3,105.0,177.0,7.3,650000.0
Mazda,automatic,front,Japan,white,213255.0,2010.0,Sedan,3,105.0,177.0,7.3,440000.0
Mazda,automatic,front,Japan,gray,116900.0,2011.0,Sedan,3,105.0,177.0,7.3,580000.0
Mazda,automatic,front,Japan,black,105670.0,2011.0,Sedan,3,105.0,177.0,7.3,570000.0
Mazda,automatic,front,Japan,white,158275.0,2010.0,Sedan,3,105.0,177.0,7.3,550000.0
Mazda,automatic,front,Japan,black,132000.0,2009.0,Sedan,3,105.0,177.0,7.3,580000.0
Mazda,automatic,front,Japan,black,199276.0,2011.0,Sedan,3,105.0,177.0,7.3,565000.0
Mazda,mechanics,front,Japan,black,210000.0,2010.0,Sedan,3,105.0,181.0,6.5,500000.0
Mazda,automatic,front,Japan,gray,157000.0,2010.0,Sedan,3,105.0,177.0,7.3,699000.0
Mazda,automatic,front,Japan,white,140667.0,2011.0,Sedan,3,105.0,177.0,7.3,489000.0
