mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption;Price
Audi;Q5;118365.0;2011.0;J;211.0;full;automatic;turbocharging;2.0;350.0;222.0;7.2;8.6;1069000.0
Audi;Q5;174786.0;2010.0;J;211.0;full;robot;turbocharging;2.0;350.0;222.0;7.2;8.5;865000.0
Changan;CS35;42250.0;2015.0;J;113.0;front;mechanics;no;1.6;152.0;180.0;14.0;6.8;550000.0
Renault;Fluence;102000.0;2012.0;C;106.0;front;mechanics;no;1.6;145.0;183.0;11.7;6.7;465000.0
AC;Cobra;33000.0;1999.0;S;340.0;rear;mechanics;no;4.9;0.0;250.0;5.3;0.0;11000000.0
AC;Cobra;2500.0;2004.0;S;370.0;rear;mechanics;no;4.9;579.0;250.0;5.3;0.0;6950000.0
Opel;Insignia;135419.0;2010.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;574000.0
Opel;Insignia;200620.0;2011.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;599000.0
Opel;Insignia;73425.0;2012.0;D;180.0;front;mechanics;turbocharging;1.6;230.0;225.0;8.9;7.0;669900.0
Opel;Insignia;155000.0;2012.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;599000.0
Opel;Insignia;96000.0;2013.0;D;160.0;front;mechanics;turbocharging;2.0;350.0;218.0;9.5;5.4;799000.0
Opel;Insignia;185000.0;2012.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;645000.0
Opel;Insignia;113000.0;2012.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;690000.0
Opel;Insignia;155000.0;2012.0;D;160.0;front;automatic;turbocharging;2.0;350.0;218.0;9.5;6.6;629000.0
Opel;Insignia;260000.0;2012.0;D;160.0;front;automatic;turbocharging;2.0;350.0;218.0;9.5;6.6;560000.0
Opel;Insignia;201000.0;2010.0;D;130.0;front;automatic;turbocharging;2.0;300.0;204.0;11.2;6.7;530000.0
Opel;Insignia;95500.0;2013.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;790000.0
Opel;Insignia;172000.0;2010.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;600000.0
Opel;Insignia;161000.0;2009.0;D;220.0;front;mechanics;turbocharging;2.0;350.0;242.0;7.6;8.9;520000.0
Opel;Insignia;89560.0;2013.0;D;220.0;front;automatic;turbocharging;2.0;350.0;240.0;7.8;8.7;820000.0
Opel;Insignia;148500.0;2012.0;D;115.0;front;mechanics;no;1.6;155.0;192.0;12.9;7.6;520000.0
Mercedes-Benz;M-Class AMG;122000.0;2008.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1198000.0
Mercedes-Benz;M-Class AMG;69316.0;2010.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1750000.0
Mercedes-Benz;M-Class AMG;77891.0;2009.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1239000.0
Mercedes-Benz;M-Class AMG;126351.0;2008.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1259000.0
Mercedes-Benz;M-Class AMG;74304.0;2010.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1400000.0
Mercedes-Benz;M-Class AMG;158000.0;2010.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1250000.0
Mercedes-Benz;M-Class AMG;177500.0;2009.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1400000.0
Mercedes-Benz;M-Class AMG;150000.0;2010.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1500000.0
Mercedes-Benz;M-Class AMG;190000.0;2008.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1600000.0
Mercedes-Benz;M-Class AMG;196000.0;2010.0;J;510.0;full;automatic;no;6.2;630.0;250.0;5.0;16.5;1350000.0
Porsche;Cayenne;118000.0;2012.0;J;245.0;full;automatic;turbocharging;3.0;550.0;220.0;7.6;7.2;2450000.0
Land Rover;Range Rover;118000.0;2015.0;J;510.0;full;automatic;compressor;5.0;625.0;225.0;5.8;13.8;4245000.0
Land Rover;Range Rover;138213.0;2015.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;3950000.0
Land Rover;Range Rover;84600.0;2016.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;5290000.0
Land Rover;Range Rover;177200.0;2014.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;3790000.0
Land Rover;Range Rover;109275.0;2014.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;3499000.0
Land Rover;Range Rover;100912.0;2017.0;J;510.0;full;automatic;compressor;5.0;625.0;225.0;5.8;13.8;4653000.0
Land Rover;Range Rover;34593.0;2015.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;4849900.0
Land Rover;Range Rover;73488.0;2016.0;J;248.0;full;automatic;turbocharging;3.0;600.0;210.0;8.3;8.6;4549000.0
Land Rover;Range Rover;73612.0;2016.0;J;510.0;full;automatic;compressor;5.0;625.0;225.0;5.8;13.8;5497000.0
Land Rover;Range Rover;158041.0;2014.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;3990000.0
Land Rover;Range Rover;59379.0;2016.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;5142000.0
Land Rover;Range Rover;170000.0;2015.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;4400000.0
Land Rover;Range Rover;122000.0;2016.0;J;510.0;full;automatic;compressor;5.0;625.0;225.0;5.8;13.8;4680000.0
Land Rover;Range Rover;61139.0;2016.0;J;510.0;full;automatic;compressor;5.0;625.0;225.0;5.8;13.8;5047000.0
Land Rover;Range Rover;148000.0;2015.0;J;339.0;full;automatic;turbocharging;4.4;700.0;218.0;7.2;8.7;4100000.0
Renault;Megane;53600.0;2013.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;579000.0
Renault;Megane;102419.0;2012.0;C;106.0;front;automatic;no;1.6;145.0;180.0;13.9;7.5;545000.0
Renault;Megane;104000.0;2013.0;C;114.0;front;variator;no;1.6;155.0;175.0;11.9;6.6;523000.0
Renault;Megane;69000.0;2013.0;C;114.0;front;variator;no;1.6;155.0;175.0;11.9;6.6;535000.0
Renault;Megane;104000.0;2013.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;355000.0
Renault;Megane;111000.0;2013.0;C;106.0;front;automatic;no;1.6;145.0;180.0;13.9;7.5;475000.0
Renault;Megane;78022.0;2012.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;459000.0
Renault;Megane;29950.0;2013.0;C;114.0;front;variator;no;1.6;155.0;175.0;11.9;6.6;680000.0
Renault;Megane;107000.0;2012.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;445000.0
Renault;Megane;91000.0;2012.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;510000.0
Renault;Megane;138000.0;2013.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;350000.0
Renault;Megane;55700.0;2012.0;C;106.0;front;automatic;no;1.6;145.0;180.0;13.9;7.5;550000.0
Renault;Megane;128196.0;2013.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;460000.0
Renault;Megane;180000.0;2013.0;C;114.0;front;variator;no;1.6;155.0;175.0;11.9;6.6;430000.0
Renault;Megane;97826.0;2013.0;C;106.0;front;mechanics;no;1.6;145.0;185.0;11.7;6.7;460000.0
Mercedes-Benz;CLA;110000.0;2014.0;C;211.0;full;robot;turbocharging;2.0;350.0;240.0;6.6;6.6;1350000.0
Mercedes-Benz;CLA;115000.0;2013.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1140000.0
Mercedes-Benz;CLA;112500.0;2013.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1160000.0
Mercedes-Benz;CLA;99800.0;2013.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1290000.0
Mercedes-Benz;CLA;123918.0;2014.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1247000.0
Mercedes-Benz;CLA;83375.0;2014.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1345000.0
Mercedes-Benz;CLA;27525.0;2015.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1745000.0
Mercedes-Benz;CLA;69871.0;2015.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1499000.0
Mercedes-Benz;CLA;60190.0;2016.0;C;150.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1729700.0
Mercedes-Benz;CLA;57110.0;2015.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1227000.0
Mercedes-Benz;CLA;65142.0;2014.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1357234.0
Mercedes-Benz;CLA;62000.0;2015.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1379000.0
Mercedes-Benz;CLA;119110.0;2015.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1295000.0
Mercedes-Benz;CLA;83000.0;2015.0;C;156.0;front;robot;turbocharging;1.6;250.0;230.0;8.5;5.6;1000000.0
Mercedes-Benz;CLA;66461.0;2014.0;C;211.0;full;robot;turbocharging;2.0;350.0;240.0;6.6;6.6;1398000.0
Nissan;X-Trail;91000.0;2014.0;J;141.0;full;mechanics;no;2.0;196.0;181.0;11.1;8.7;990000.0
Nissan;X-Trail;135000.0;2012.0;J;141.0;full;variator;no;2.0;196.0;169.0;11.9;8.5;898000.0
Nissan;X-Trail;117000.0;2013.0;J;141.0;full;variator;no;2.0;196.0;169.0;11.9;8.5;928000.0
Nissan;X-Trail;88700.0;2014.0;J;141.0;full;mechanics;no;2.0;196.0;181.0;11.1;8.7;1149000.0
Nissan;X-Trail;108000.0;2011.0;J;141.0;full;mechanics;no;2.0;196.0;181.0;11.1;8.7;829000.0
Nissan;X-Trail;127000.0;2011.0;J;169.0;full;variator;no;2.5;233.0;182.0;10.3;9.1;769000.0
Nissan;X-Trail;58376.0;2013.0;J;141.0;full;mechanics;no;2.0;196.0;181.0;11.1;8.7;781591.0
Nissan;X-Trail;125584.0;2012.0;J;141.0;full;variator;no;2.0;196.0;169.0;11.9;8.5;1035000.0
Nissan;X-Trail;134587.0;2013.0;J;141.0;full;variator;no;2.0;196.0;169.0;11.9;8.5;945000.0
Nissan;X-Trail;148500.0;2013.0;J;141.0;full;variator;no;2.0;196.0;169.0;11.9;8.5;847000.0
Nissan;X-Trail;142682.0;2013.0;J;141.0;full;variator;no;2.0;196.0;169.0;11.9;8.5;948000.0
Nissan;X-Trail;128176.0;2014.0;J;141.0;full;mechanics;no;2.0;196.0;181.0;11.1;8.7;1148000.0
Nissan;X-Trail;144817.0;2012.0;J;169.0;full;variator;no;2.5;233.0;182.0;10.3;9.1;1047000.0
Nissan;X-Trail;119825.0;2013.0;J;150.0;full;automatic;turbocharging;2.0;320.0;181.0;12.5;8.1;948000.0
Nissan;X-Trail;120000.0;2011.0;J;169.0;full;variator;no;2.5;233.0;182.0;10.3;9.1;880000.0
Nissan;X-Trail;20200.0;2012.0;J;141.0;full;variator;no;2.0;196.0;169.0;11.9;8.5;1260000.0
LADA (VAZ);2106;83000.0;2002.0;B;0.0;rear;mechanics;;1.5;0.0;197.15641361256544;10.423527447894209;0.0;77000.0
LADA (VAZ);2106;9833.0;1997.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;10.1;65000.0
LADA (VAZ);2106;68000.0;1989.0;B;0.0;rear;mechanics;;1.3;0.0;197.15641361256544;10.423527447894209;0.0;70000.0
LADA (VAZ);2106;74500.0;1996.0;B;0.0;rear;mechanics;;1.3;0.0;197.15641361256544;10.423527447894209;0.0;119999.0
LADA (VAZ);2106;41880.0;2003.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;10.1;47000.0
LADA (VAZ);2106;180000.0;1989.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;10.1;32000.0
LADA (VAZ);2106;333333.0;1998.0;B;0.0;rear;mechanics;;1.5;0.0;197.15641361256544;10.423527447894209;0.0;70000.0
LADA (VAZ);2106;16309.0;1995.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;10.1;375000.0
LADA (VAZ);2106;125000.0;1999.0;B;0.0;rear;mechanics;;1.5;0.0;197.15641361256544;10.423527447894209;0.0;36000.0
LADA (VAZ);2106;60310.0;1996.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;10.1;70000.0
LADA (VAZ);2106;71900.0;2000.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;10.1;100000.0
LADA (VAZ);2106;10000.0;1987.0;B;0.0;rear;mechanics;;1.3;0.0;197.15641361256544;10.423527447894209;0.0;50000.0
LADA (VAZ);2106;67000.0;1998.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;10.1;59000.0
LADA (VAZ);2106;279000.0;1985.0;B;0.0;rear;mechanics;;1.5;0.0;197.15641361256544;10.423527447894209;0.0;27000.0
LADA (VAZ);2106;43750.0;1997.0;B;0.0;rear;mechanics;;1.5;0.0;197.15641361256544;10.423527447894209;0.0;100000.0
LADA (VAZ);2106;10000.0;1987.0;B;0.0;rear;mechanics;;1.6;0.0;197.15641361256544;10.423527447894209;0.0;50000.0
LADA (VAZ);2106;68000.0;1991.0;B;0.0;rear;mechanics;;1.3;0.0;197.15641361256544;10.423527447894209;0.0;125000.0
LADA (VAZ);2106;120000.0;1992.0;B;0.0;rear;mechanics;;1.5;0.0;197.15641361256544;10.423527447894209;0.0;1000000.0
Nissan;Murano;117000.0;2011.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;845000.0
Nissan;Murano;210587.0;2011.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;810000.0
Nissan;Murano;131441.0;2011.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;895000.0
Nissan;Murano;111000.0;2011.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;845000.0
Nissan;Murano;187000.0;2010.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;900000.0
Nissan;Murano;95482.0;2012.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;999000.0
Nissan;Murano;96583.0;2012.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;1150000.0
Nissan;Murano;89000.0;2011.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;1100000.0
Nissan;Murano;127420.0;2011.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;950000.0
Nissan;Murano;186000.0;2010.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;850000.0
Nissan;Murano;152000.0;2011.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;850000.0
Nissan;Murano;73706.0;2012.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;1069990.0
Nissan;Murano;230001.0;2010.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;735000.0
Nissan;Murano;37000.0;2010.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;600000.0
Nissan;Murano;140000.0;2012.0;J;249.0;full;variator;no;3.5;334.0;210.0;8.0;10.6;700000.0
Infiniti;EX;162500.0;2011.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1185000.0
Infiniti;EX;68000.0;2011.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1090000.0
Infiniti;EX;122477.0;2011.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1312000.0
Infiniti;EX;157830.0;2011.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1150000.0
Infiniti;EX;157185.0;2008.0;J;295.0;full;automatic;no;3.5;366.0;231.0;6.9;12.3;689000.0
Infiniti;EX;114000.0;2010.0;J;330.0;full;automatic;no;3.7;361.0;240.0;6.4;12.1;1055000.0
Infiniti;EX;79116.0;2012.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1647000.0
Infiniti;EX;219392.0;2008.0;J;302.0;full;automatic;no;3.5;341.0;231.0;6.9;12.3;668000.0
Infiniti;EX;95000.0;2012.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1130000.0
Infiniti;EX;109655.0;2009.0;J;302.0;full;automatic;no;3.5;341.0;231.0;6.9;12.3;700000.0
Infiniti;EX;124373.0;2011.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1097000.0
Infiniti;EX;83500.0;2011.0;J;222.0;full;automatic;no;2.5;252.0;210.0;9.4;10.6;1150000.0
Infiniti;EX;102000.0;2010.0;J;330.0;full;automatic;no;3.7;361.0;240.0;6.4;12.1;750000.0
Infiniti;EX;151000.0;2008.0;J;302.0;full;automatic;no;3.5;341.0;231.0;6.9;12.3;699000.0
Toyota;Land Cruiser;43000.0;2015.0;J;309.0;full;automatic;no;4.6;439.0;205.0;8.6;13.6;4250000.0
Toyota;Land Cruiser;171000.0;2014.0;J;309.0;full;automatic;no;4.6;439.0;205.0;8.6;13.6;3070000.0
Toyota;Land Cruiser;318000.0;2012.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;2550000.0
Toyota;Land Cruiser;168040.0;2015.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;3399000.0
Toyota;Land Cruiser;98000.0;2014.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;3150000.0
Toyota;Land Cruiser;15656.0;2013.0;J;309.0;full;automatic;no;4.6;439.0;205.0;8.6;13.6;3460000.0
Toyota;Land Cruiser;188485.0;2015.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;3649000.0
Toyota;Land Cruiser;108881.0;2014.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;3199000.0
Toyota;Land Cruiser;135700.0;2014.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;2779000.0
Toyota;Land Cruiser;136492.0;2015.0;J;309.0;full;automatic;no;4.6;439.0;205.0;8.6;13.6;4289000.0
Toyota;Land Cruiser;192000.0;2012.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;2597000.0
Toyota;Land Cruiser;221411.0;2012.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;2540000.0
Toyota;Land Cruiser;254330.0;2015.0;J;309.0;full;automatic;no;4.6;439.0;205.0;8.6;13.6;3159000.0
Toyota;Land Cruiser;51325.0;2013.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;3170000.0
Toyota;Land Cruiser;270000.0;2015.0;J;235.0;full;automatic;turbocharging;4.5;615.0;210.0;8.9;8.1;3050000.0
Toyota;Land Cruiser;396140.0;2014.0;J;309.0;full;automatic;no;4.6;439.0;205.0;8.6;13.6;2699999.0
Chery;Tiggo (T11);62000.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.7;320000.0
Chery;Tiggo (T11);140000.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.7;275000.0
Chery;Tiggo (T11);115000.0;2012.0;J;119.0;front;mechanics;no;1.6;147.0;160.0;13.0;6.7;305000.0
Chery;Tiggo (T11);89000.0;2007.0;J;129.0;front;mechanics;no;2.4;195.0;175.0;10.5;0.0;210000.0
Chery;Tiggo (T11);107728.0;2012.0;J;136.0;full;mechanics;no;2.0;180.0;175.0;12.0;9.1;309000.0
Chery;Tiggo (T11);216154.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.7;229000.0
Chery;Tiggo (T11);69062.0;2013.0;J;119.0;front;mechanics;no;1.6;147.0;160.0;13.0;6.7;420000.0
Chery;Tiggo (T11);121600.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.7;248000.0
Chery;Tiggo (T11);65040.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.7;289000.0
Chery;Tiggo (T11);142415.0;2013.0;J;119.0;front;mechanics;no;1.6;147.0;160.0;13.0;6.7;430000.0
Chery;Tiggo (T11);85000.0;2010.0;J;136.0;full;mechanics;no;2.0;180.0;175.0;12.0;9.1;345000.0
Chery;Tiggo (T11);160000.0;2012.0;J;119.0;front;mechanics;no;1.6;147.0;160.0;13.0;6.7;290000.0
Chery;Tiggo (T11);136000.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.7;275000.0
Chery;Tiggo (T11);234344.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.7;199000.0
Chery;Tiggo (T11);243527.0;2012.0;J;119.0;front;mechanics;no;1.6;147.0;160.0;13.0;6.7;152600.0
Audi;A6;92000.0;2017.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1999000.0
Audi;A6;160000.0;2017.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1799000.0
Audi;A6;57081.0;2015.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1535000.0
Audi;A6;77000.0;2015.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1329000.0
Audi;A6;141443.0;2017.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1662000.0
Audi;A6;33353.0;2017.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;2269000.0
Audi;A6;156000.0;2015.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1300000.0
Audi;A6;190000.0;2015.0;E;220.0;full;robot;no;2.8;280.0;240.0;7.9;7.8;1599000.0
Audi;A6;71000.0;2016.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1907927.0
Audi;A6;141617.0;2015.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1325000.0
Audi;A6;73298.0;2015.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1699000.0
Audi;A6;98263.0;2016.0;E;249.0;full;robot;turbocharging;2.0;370.0;250.0;6.5;6.7;2199000.0
Audi;A6;143899.0;2015.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1359999.0
Audi;A6;95830.0;2017.0;E;249.0;full;robot;turbocharging;2.0;370.0;250.0;6.5;6.7;1899000.0
Audi;A6;75737.0;2015.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1559000.0
Audi;A6;147000.0;2015.0;E;220.0;full;robot;no;2.8;280.0;240.0;7.9;7.8;1760000.0
Audi;A6;39990.0;2018.0;E;190.0;front;robot;turbocharging;1.8;320.0;233.0;7.9;5.7;1750000.0
Kia;Sorento;263000.0;2003.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;399000.0
Kia;Sorento;215000.0;2002.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;360000.0
Kia;Sorento;189000.0;2004.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;335000.0
Kia;Sorento;170000.0;2006.0;J;139.0;full;mechanics;no;2.4;192.0;168.0;13.4;0.0;449000.0
Kia;Sorento;299000.0;2006.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;445000.0
Kia;Sorento;147535.0;2002.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;395000.0
Kia;Sorento;147555.0;2005.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;395000.0
Kia;Sorento;235000.0;2002.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;315000.0
Kia;Sorento;110000.0;2006.0;J;139.0;full;mechanics;no;2.4;192.0;168.0;13.4;0.0;450000.0
Kia;Sorento;180000.0;2005.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;450000.0
Kia;Sorento;187000.0;2004.0;J;195.0;full;automatic;no;3.5;294.0;192.0;10.3;12.6;325000.0
Kia;Sorento;136475.0;2002.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;365000.0
Kia;Sorento;249958.0;2002.0;J;140.0;full;mechanics;turbocharging;2.5;343.0;170.0;14.6;0.0;300000.0
Kia;Sorento;212000.0;2003.0;J;140.0;full;automatic;turbocharging;2.5;343.0;170.0;14.3;0.0;320000.0
Kia;Sorento;125502.0;2004.0;J;195.0;full;automatic;no;3.5;294.0;192.0;10.3;12.6;470000.0
Mercedes-Benz;C-Class;169260.0;2008.0;D;184.0;rear;automatic;compressor;1.8;270.0;230.0;8.8;7.9;595000.0
Mercedes-Benz;C-Class;115591.0;2009.0;D;184.0;rear;automatic;compressor;1.8;270.0;230.0;8.8;7.9;655000.0
Mercedes-Benz;C-Class;139058.0;2010.0;D;156.0;rear;automatic;turbocharging;1.8;250.0;225.0;8.9;6.9;569000.0
Mercedes-Benz;C-Class;118000.0;2010.0;D;156.0;rear;automatic;turbocharging;1.8;250.0;225.0;8.9;6.9;799000.0
Mercedes-Benz;C-Class;184299.0;2010.0;D;156.0;rear;automatic;turbocharging;1.8;250.0;225.0;8.9;6.9;734000.0
Mercedes-Benz;C-Class;232432.0;2011.0;D;156.0;rear;automatic;turbocharging;1.8;250.0;225.0;8.9;6.9;760000.0
Mercedes-Benz;C-Class;130790.0;2009.0;D;204.0;rear;automatic;turbocharging;1.8;310.0;240.0;7.3;6.9;787000.0
Mercedes-Benz;C-Class;175410.0;2007.0;D;184.0;rear;automatic;compressor;1.8;270.0;230.0;8.8;7.9;607000.0
Mercedes-Benz;C-Class;95100.0;2009.0;D;204.0;rear;automatic;no;2.5;245.0;233.0;8.6;9.3;695000.0
Mercedes-Benz;C-Class;144500.0;2008.0;D;156.0;rear;automatic;compressor;1.8;230.0;223.0;9.9;7.1;565000.0
Mercedes-Benz;C-Class;150000.0;2009.0;D;204.0;rear;automatic;no;2.5;245.0;233.0;8.6;9.3;820000.0
Mercedes-Benz;C-Class;198000.0;2007.0;D;231.0;rear;automatic;no;3.0;300.0;246.0;7.2;9.4;560000.0
Mercedes-Benz;C-Class;69000.0;2010.0;D;156.0;rear;automatic;turbocharging;1.8;250.0;225.0;8.9;6.9;600000.0
Mercedes-Benz;C-Class;272000.0;2009.0;D;231.0;full;automatic;no;3.0;300.0;246.0;7.2;9.6;549000.0
Mercedes-Benz;C-Class;99000.0;2010.0;D;156.0;rear;automatic;turbocharging;1.8;250.0;225.0;8.9;6.9;830000.0
Jeep;Grand Cherokee;249756.0;2008.0;J;218.0;full;automatic;turbocharging;3.0;510.0;200.0;9.0;10.2;838400.0
Jeep;Grand Cherokee;327396.0;2004.0;J;210.0;full;automatic;no;3.7;307.0;180.0;10.7;13.2;647000.0
Jeep;Grand Cherokee;246842.0;2005.0;J;218.0;full;automatic;turbocharging;3.0;510.0;200.0;9.0;10.2;599000.0
